fil,X,Y,Z,ydir,zdir,length,relative_angle,relative_angle_90,dot_product
1,1726,895,164,-84.84884914970624,2.8425458225399285,483.95454331992795,88.91379336548849,-1.0862066345115056,-0.018956746568408026
1,1727,802,166,-84.84884914970624,2.8425458225399285,483.95454331992795,88.91379336548849,-1.0862066345115056,-0.018956746568408026
1,1727,760,163,-84.84884914970624,2.8425458225399285,483.95454331992795,88.91379336548849,-1.0862066345115056,-0.018956746568408026
1,1720,705,159,-84.84884914970624,2.8425458225399285,483.95454331992795,88.91379336548849,-1.0862066345115056,-0.018956746568408026
1,1702,593,152,-84.84884914970624,2.8425458225399285,483.95454331992795,88.91379336548849,-1.0862066345115056,-0.018956746568408026
1,1697,523,145,-84.84884914970624,2.8425458225399285,483.95454331992795,88.91379336548849,-1.0862066345115056,-0.018956746568408026
1,1692,480,143,-84.84884914970624,2.8425458225399285,483.95454331992795,88.91379336548849,-1.0862066345115056,-0.018956746568408026
1,1682,413,140,-84.84884914970624,2.8425458225399285,483.95454331992795,88.91379336548849,-1.0862066345115056,-0.018956746568408026
2,1707,526,145,-19.102231228984433,2.0838274756878636,82.50454532933323,90.23969212365496,0.23969212365496748,0.0041834045465747385
2,1745,515,144,-19.102231228984433,2.0838274756878636,82.50454532933323,90.23969212365496,0.23969212365496748,0.0041834045465747385
2,1785,499,142,-19.102231228984433,2.0838274756878636,82.50454532933323,90.23969212365496,0.23969212365496748,0.0041834045465747385
3,1233,466,238,56.059932092505434,12.040308624828635,627.996815278549,104.76070260265783,14.760702602657837,0.2547825837421024
3,1273,514,225,56.059932092505434,12.040308624828635,627.996815278549,104.76070260265783,14.760702602657837,0.2547825837421024
3,1328,576,218,56.059932092505434,12.040308624828635,627.996815278549,104.76070260265783,14.760702602657837,0.2547825837421024
3,1346,596,212,56.059932092505434,12.040308624828635,627.996815278549,104.76070260265783,14.760702602657837,0.2547825837421024
3,1368,617,206,56.059932092505434,12.040308624828635,627.996815278549,104.76070260265783,14.760702602657837,0.2547825837421024
3,1425,685,182,56.059932092505434,12.040308624828635,627.996815278549,104.76070260265783,14.760702602657837,0.2547825837421024
3,1445,708,169,56.059932092505434,12.040308624828635,627.996815278549,104.76070260265783,14.760702602657837,0.2547825837421024
3,1464,735,161,56.059932092505434,12.040308624828635,627.996815278549,104.76070260265783,14.760702602657837,0.2547825837421024
3,1487,773,152,56.059932092505434,12.040308624828635,627.996815278549,104.76070260265783,14.760702602657837,0.2547825837421024
3,1509,813,143,56.059932092505434,12.040308624828635,627.996815278549,104.76070260265783,14.760702602657837,0.2547825837421024
3,1527,847,135,56.059932092505434,12.040308624828635,627.996815278549,104.76070260265783,14.760702602657837,0.2547825837421024
3,1547,882,126,56.059932092505434,12.040308624828635,627.996815278549,104.76070260265783,14.760702602657837,0.2547825837421024
3,1567,925,119,56.059932092505434,12.040308624828635,627.996815278549,104.76070260265783,14.760702602657837,0.2547825837421024
3,1576,951,114,56.059932092505434,12.040308624828635,627.996815278549,104.76070260265783,14.760702602657837,0.2547825837421024
3,1582,975,109,56.059932092505434,12.040308624828635,627.996815278549,104.76070260265783,14.760702602657837,0.2547825837421024
3,1584,987,107,56.059932092505434,12.040308624828635,627.996815278549,104.76070260265783,14.760702602657837,0.2547825837421024
4,1453,741,162,60.1385294722944,3.519999358209041,130.29965464267354,97.25214351678287,7.252143516782867,0.12623608136671008
4,1422,789,158,60.1385294722944,3.519999358209041,130.29965464267354,97.25214351678287,7.252143516782867,0.12623608136671008
4,1407,813,157,60.1385294722944,3.519999358209041,130.29965464267354,97.25214351678287,7.252143516782867,0.12623608136671008
4,1399,830,155,60.1385294722944,3.519999358209041,130.29965464267354,97.25214351678287,7.252143516782867,0.12623608136671008
4,1388,854,154,60.1385294722944,3.519999358209041,130.29965464267354,97.25214351678287,7.252143516782867,0.12623608136671008
5,1456,714,239,49.92788551946873,-2.7937645418852926,205.165786621454,89.90452715006319,-0.09547284993680613,-0.0016663148065424876
5,1472,733,240,49.92788551946873,-2.7937645418852926,205.165786621454,89.90452715006319,-0.09547284993680613,-0.0016663148065424876
5,1493,765,242,49.92788551946873,-2.7937645418852926,205.165786621454,89.90452715006319,-0.09547284993680613,-0.0016663148065424876
5,1511,783,243,49.92788551946873,-2.7937645418852926,205.165786621454,89.90452715006319,-0.09547284993680613,-0.0016663148065424876
5,1530,808,245,49.92788551946873,-2.7937645418852926,205.165786621454,89.90452715006319,-0.09547284993680613,-0.0016663148065424876
5,1542,826,246,49.92788551946873,-2.7937645418852926,205.165786621454,89.90452715006319,-0.09547284993680613,-0.0016663148065424876
5,1561,844,247,49.92788551946873,-2.7937645418852926,205.165786621454,89.90452715006319,-0.09547284993680613,-0.0016663148065424876
5,1588,871,249,49.92788551946873,-2.7937645418852926,205.165786621454,89.90452715006319,-0.09547284993680613,-0.0016663148065424876
6,1494,783,244,71.51065202627358,-5.002982451459126,275.20537785443076,88.98073791536471,-1.0192620846352807,-0.017788541039508346
6,1460,831,252,71.51065202627358,-5.002982451459126,275.20537785443076,88.98073791536471,-1.0192620846352807,-0.017788541039508346
6,1449,852,256,71.51065202627358,-5.002982451459126,275.20537785443076,88.98073791536471,-1.0192620846352807,-0.017788541039508346
6,1435,868,257,71.51065202627358,-5.002982451459126,275.20537785443076,88.98073791536471,-1.0192620846352807,-0.017788541039508346
6,1431,885,259,71.51065202627358,-5.002982451459126,275.20537785443076,88.98073791536471,-1.0192620846352807,-0.017788541039508346
