fil,X,Y,Z,ydir,zdir,length,relative_angle,relative_angle_90,dot_product
14,802,783,143,-59.795738657649615,-0.18476582327295554,310.09998387616855,153.37624191723506,63.37624191723507,0.8939684936378454
14,811,768,143,-59.795738657649615,-0.18476582327295554,310.09998387616855,153.37624191723506,63.37624191723507,0.8939684936378454
16,764,711,157,-74.63889775122342,-1.6320451692384004,245.7803897791685,168.18199244366414,78.18199244366414,0.9788030691180529
16,770,691,158,-74.63889775122342,-1.6320451692384004,245.7803897791685,168.18199244366414,78.18199244366414,0.9788030691180529
16,779,664,158,-74.63889775122342,-1.6320451692384004,245.7803897791685,168.18199244366414,78.18199244366414,0.9788030691180529
16,786,638,159,-74.63889775122342,-1.6320451692384004,245.7803897791685,168.18199244366414,78.18199244366414,0.9788030691180529
16,793,612,159,-74.63889775122342,-1.6320451692384004,245.7803897791685,168.18199244366414,78.18199244366414,0.9788030691180529
16,801,579,160,-74.63889775122342,-1.6320451692384004,245.7803897791685,168.18199244366414,78.18199244366414,0.9788030691180529
16,806,565,160,-74.63889775122342,-1.6320451692384004,245.7803897791685,168.18199244366414,78.18199244366414,0.9788030691180529
16,812,547,160,-74.63889775122342,-1.6320451692384004,245.7803897791685,168.18199244366414,78.18199244366414,0.9788030691180529
16,816,513,163,-74.63889775122342,-1.6320451692384004,245.7803897791685,168.18199244366414,78.18199244366414,0.9788030691180529
16,829,474,164,-74.63889775122342,-1.6320451692384004,245.7803897791685,168.18199244366414,78.18199244366414,0.9788030691180529
17,782,702,149,-65.03525733162697,-7.950993763980121,469.90424556498743,157.45108640085667,67.45108640085668,0.923552497755189
17,792,676,153,-65.03525733162697,-7.950993763980121,469.90424556498743,157.45108640085667,67.45108640085668,0.923552497755189
17,798,658,156,-65.03525733162697,-7.950993763980121,469.90424556498743,157.45108640085667,67.45108640085668,0.923552497755189
17,803,644,158,-65.03525733162697,-7.950993763980121,469.90424556498743,157.45108640085667,67.45108640085668,0.923552497755189
17,809,626,161,-65.03525733162697,-7.950993763980121,469.90424556498743,157.45108640085667,67.45108640085668,0.923552497755189
17,815,614,163,-65.03525733162697,-7.950993763980121,469.90424556498743,157.45108640085667,67.45108640085668,0.923552497755189
17,828,584,165,-65.03525733162697,-7.950993763980121,469.90424556498743,157.45108640085667,67.45108640085668,0.923552497755189
17,836,565,168,-65.03525733162697,-7.950993763980121,469.90424556498743,157.45108640085667,67.45108640085668,0.923552497755189
17,844,546,171,-65.03525733162697,-7.950993763980121,469.90424556498743,157.45108640085667,67.45108640085668,0.923552497755189
17,852,527,174,-65.03525733162697,-7.950993763980121,469.90424556498743,157.45108640085667,67.45108640085668,0.923552497755189
